wildemoon, "I feel like those are peak serene", 12/31/2025 1:15 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "I do indeed hehe", 12/31/2025 1:22 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "I love this music", 12/31/2025 1:25 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "Moonlight Butterfly is everything", 12/31/2025 1:26 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "I haven't, just watched", 12/31/2025 1:27 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "you're getting a feel for it now", 12/31/2025 1:32 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "big ol laser beam", 12/31/2025 1:33 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "do you have a two handed big ol' bonky sword?", 12/31/2025 1:35 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "try dodging earlier on that multiple beam attack", 12/31/2025 1:39 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "all right, finished journaling. still on mothman? alyssa321Tea", 12/31/2025 1:43 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "i like the mothman", 12/31/2025 1:44 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "range might be nice", 12/31/2025 1:45 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "bow and arrow is illegal sorry", 12/31/2025 1:45 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "i hear if you use a bow it restarts your whole run", 12/31/2025 1:45 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "and the mothman follows you everywhere you go", 12/31/2025 1:46 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "that makes no sense, ows should be agile!", 12/31/2025 1:47 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "THIS IS THE ONE", 12/31/2025 1:48 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "maybe its immune to dmg unless its on the bridge/reachable", 12/31/2025 1:48 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "THIS IS NOT THE ONE", 12/31/2025 1:49 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "for that burst shot you take hits on, i think you watch it shoot out and side step out of its path. dodging moves you to much and then you roll into it", 12/31/2025 1:51 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "advice from someone whose never played", 12/31/2025 1:51 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "LOL idk about that", 12/31/2025 1:52 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "I would try to stay up on the wall more", 12/31/2025 1:54 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "forward, up close to the side it is on", 12/31/2025 1:54 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "i feel the rage quit coming…", 12/31/2025 1:54 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "RNGesus giving you the run around", 12/31/2025 1:58 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "the waiting for this guy to perch sucks alyssa321Fine", 12/31/2025 1:58 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "got about a third health down tho!", 12/31/2025 2:00 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "i have no more advice except, go pee", 12/31/2025 2:00 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "piss on the butterfly", 12/31/2025 2:00 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "poss man would tell you to go pee", 12/31/2025 2:01 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "no shes not serious", 12/31/2025 2:02 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "why do you ever believe her", 12/31/2025 2:02 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
